鳥種,數量,距離,結群,備註,組別,樣點編號,"棲地類型
 (其他說明)",X座標,Y座標,調查者,"調查旅次
編號",天氣代號,"開始時間
（時）","開始時間
（分）",年,月,日
白尾八哥,2,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
白尾八哥,2,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
蒼鷺,2,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
白尾八哥,2,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
蒼鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
蒼鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
白尾八哥,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
大白鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
蒼鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
白尾八哥,3,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
大白鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
蒼鷺,2,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
麻雀,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
蒼鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
蒼鷺,3,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,49,2024,4,3
白尾八哥,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
白尾八哥,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
大白鷺,2,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
白尾八哥,4,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
蒼鷺,6,D,Y,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
蒼鷺,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
蒼鷺,3,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
蒼鷺,10,D,Y,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,17,57,2024,4,3
白尾八哥,2,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,5,C,16,48,2024,4,10
五色鳥,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,48,2024,4,10
珠頸斑鳩,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,48,2024,4,10
白尾八哥,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,48,2024,4,10
白面白鶺鴒,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,48,2024,4,10
樹鵲,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,48,2024,4,10
小白鷺,2,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,48,2024,4,10
白尾八哥,14,A,Y,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
黑領椋鳥,2,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
蒼鷺,3,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
紅鳩,3,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
蒼鷺,5,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
麻雀,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
家燕,5,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
蒼鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
大卷尾,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,16,58,2024,4,10
麻雀,3,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
黑領椋鳥,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
麻雀,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
蒼鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
大白鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
蒼鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
珠頸斑鳩,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
蒼鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,7,2024,4,10
蒼鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
大白鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
白尾八哥,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
蒼鷺,2,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
大白鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
蒼鷺,7,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
大白鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
蒼鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,17,2024,4,10
白尾八哥,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
蒼鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
大白鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
麻雀,2,A,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
蒼鷺,2,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
蒼鷺,4,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
白尾八哥,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
大白鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
小白鷺,2,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
蒼鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
大白鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,26,2024,4,10
蒼鷺,3,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
蒼鷺,1,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
蒼鷺,1,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
白尾八哥,2,A,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
蒼鷺,1,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
蒼鷺,1,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
白尾八哥,1,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
白尾八哥,1,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,7,C,17,36,2024,4,10
白尾八哥,2,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,3,2024,4,4
大白鷺,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,3,2024,4,4
白尾八哥,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,3,2024,4,4
喜鵲,3,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,12,2024,4,4
麻雀,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,12,2024,4,4
小白鷺,2,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,12,2024,4,4
黑領椋鳥,2,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,12,2024,4,4
麻雀,2,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,12,2024,4,4
麻雀,3,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
黑領椋鳥,2,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
麻雀,3,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
麻雀,2,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
喜鵲,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
麻雀,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
麻雀,5,A,Y,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
小白鷺,2,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,22,2024,4,4
喜鵲,1,A,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,32,2024,4,4
小白鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,41,2024,4,4
白尾八哥,2,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,41,2024,4,4
白尾八哥,1,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,50,2024,4,4
黑領椋鳥,2,A,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,50,2024,4,4
紅鳩,1,A,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,50,2024,4,4
白面白鶺鴒,1,A,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,50,2024,4,4
白尾八哥,2,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,6,B,9,50,2024,4,4
金背鳩,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
金背鳩,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
麻雀,2,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
麻雀,2,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
金背鳩,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
麻雀,2,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
白尾八哥,2,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
白尾八哥,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
大白鷺,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
麻雀,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
麻雀,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
麻雀,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,5,2024,4,11
黑領椋鳥,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,13,2024,4,11
輝椋鳥,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,13,2024,4,11
黑領椋鳥,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,13,2024,4,11
白尾八哥,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,13,2024,4,11
白尾八哥,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,13,2024,4,11
白尾八哥,2,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,22,2024,4,11
黑領椋鳥,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,22,2024,4,11
麻雀,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,22,2024,4,11
麻雀,5,A,Y,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,22,2024,4,11
喜鵲,1,A,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,32,2024,4,11
麻雀,2,A,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,32,2024,4,11
大白鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,32,2024,4,11
蒼鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,32,2024,4,11
麻雀,2,A,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,32,2024,4,11
麻雀,1,A,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
麻雀,2,A,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
小白鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
大白鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
白尾八哥,2,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
白尾八哥,2,A,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
大白鷺,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
麻雀,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
麻雀,1,D,N,,1,A2,,121.3209,25.0118,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,41,2024,4,11
白尾八哥,2,D,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,50,2024,4,11
家八哥,2,A,N,,1,A3,,121.3214,25.0119,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,8,C,9,50,2024,4,11
台灣藍鵲,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
喜鵲,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
小白鷺,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
樹鵲,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
麻雀,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
白尾八哥,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
小白鷺,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
麻雀,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
紅鳩,1,A,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
蒼鷺,1,D,N,,1,B3,,121.3205,25.0106,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,4,2024,4,17
紅鳩,2,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
珠頸斑鳩,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
小白鷺,2,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
蒼鷺,3,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
蒼鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
小白鷺,1,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
大白鷺,2,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
麻雀,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
大白鷺,2,D,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
白尾八哥,1,A,N,,1,B2,,121.3206,25.011,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,F,17,12,2024,4,17
白尾八哥,14,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
黑領椋鳥,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
白尾八哥,3,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
黑領椋鳥,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
蒼鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
小白鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
蒼鷺,3,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
大白鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
麻雀,1,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
蒼鷺,5,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
喜鵲,2,A,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
蒼鷺,3,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
蒼鷺,2,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
蒼鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
小白鷺,4,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
蒼鷺,2,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
大白鷺,1,D,N,,1,B1,,121.3206,25.0114,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,22,2024,4,17
麻雀,2,A,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,32,2024,4,17
白尾八哥,1,A,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,32,2024,4,17
大白鷺,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,32,2024,4,17
小白鷺,2,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,32,2024,4,17
蒼鷺,3,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,32,2024,4,17
白尾八哥,1,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,32,2024,4,17
蒼鷺,5,D,N,,1,A1,,121.3205,25.0117,蘇恩平、陳奕叡、吳儒杰、薛毓璇、許家芸,9,C,17,32,2024,4,17
